0671881450,"The Long Dark Tea-Time of the Soul (Dirk Gently, #2)",Douglas Adams,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,105532,4.06
0881502642,Velvet: A Novel of Suspense,"Alec Kalla, M.J. Sullivan",1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,21,2.57
0345368436,Douglas Adams's Starship Titanic,Terry Jones,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,19354,3.60
0345460952,The Salmon of Doubt,"Douglas Adams, Terry Jones",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,47205,3.92
159777006X,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,"Douglas Adams, Christopher Cerf, Simon  Jones",2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,47205,3.92
1590075617,"The Salmon of Doubt: Hitchhiking the Galaxy One Last Time (Dirk Gently, #3)","Douglas Adams, Simon  Jones",2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,47205,3.92
1891867717,Salmon Doubts,Adam Sacks,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,215,3.23
1402540434,Salmon of Doubt,Douglas Adams,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,47205,3.92
1417622857,Salmon of Doubt: Hitchhiking the Galaxy One Last Time,"Douglas Adams, Christopher Cerf",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,47205,3.92
0394820371,The Phantom Tollbooth,"Norton Juster, Jules Feiffer",1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558858485l/378._SX98_.jpg,314037,4.21
1557344310,A Guide for Using the Phantom Tollbooth in the Classroom,"Kathleen L. Bulloch, Theresa M. Wright",1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,36,4.20
0793565561,A Colorful Symphony: Full Score,Robert Xavier Rodríguez,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6,5.00
0613858581,La Caseta Magica (the Phantom Tollbooth),Norton Juster,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,314037,4.21
0573650969,The Phantom Tollbooth: A Children's Play in Two Acts,"Susan Nanus, Norton Juster",2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,234,4.10
0691122946,On Bullshit,Harry G. Frankfurt,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,23469,3.57
0393329402,Another Bullshit Night in Suck City,Nick Flynn,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,24812,3.78
0060734795,100 Bullshit Jobs...And How to Get Them,Stanley Bing,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,346,3.19
0452287332,The Business of Bullshit,Graham Edmonds,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309198268l/388._SY160_.jpg,38,3.47
141962461X,Bullshit Artist: The 9/11 Leadership Myth,Ron Schalow,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,15,4.67
1400081041,Your Call Is Important to Us: The Truth About Bullshit,Laura Penny,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320424517l/390._SX98_.jpg,911,3.41
1402207808,Dictionary of Bullshit,Nick  Webb,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,84,3.23
1424124255,"Bullets, Badges, and Bullshit",Phil T. O'Brien,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4,5.00
1597775320,"Hello, Lied the Agent: And Other Bullshit You Hear as a Hollywood TV Writer",Ian Gurvitz,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,101,3.34
0671867423,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,12302,4.14
0844400181,Lincoln's Gettysburg Address in Translation,"Abraham Lincoln, Roy P. Basler",1972,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,10027,4.53
0761316108,A. Lincoln'S Gettysburg Addres,"Barbara Jane Feinburg, Barbara Silberdick Feinberg",2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6,4.00
0395883970,The Gettysburg Address,"Abraham Lincoln, Michael McCurdy",1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,10027,4.53
0766022536,The Battle of Gettysburg and Lincoln's Gettyburg Address,Carin T. Ford,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,10,3.88
0684848155,Underworld,Don DeLillo,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524162689l/399._SX98_.jpg,64333,3.92
0140156046,Libra,Don DeLillo,1991,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327935630l/400._SX98_.jpg,29223,3.99
0791070441,Don DeLillo's White Noise (Bloom's Modern Critical Interpretations),"Harold Bloom, Jesse Zuba, Don DeLillo",2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393061922l/401._SX98_.jpg,73,3.67
0140152741,Mao II,Don DeLillo,1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,16489,3.68
0140119485,Americana,Don DeLillo,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309210688l/403._SX98_.jpg,10958,3.43
0679722947,Running Dog,Don DeLillo,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403035978l/404._SX98_.jpg,3304,3.43
0679722920,Ratner's Star,Don DeLillo,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353873186l/405._SX98_.jpg,5058,3.49
0743244257,Cosmopolis,Don DeLillo,2004,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347556868l/406._SX98_.jpg,23711,3.22
0140179178,Great Jones Street,Don DeLillo,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5085,3.48
0679722955,The Names,Don DeLillo,1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377315905l/408._SX98_.jpg,7915,3.64
159420120X,Against the Day,Thomas Pynchon,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1276429450l/409._SX98_.jpg,21454,4.13
0060930217,V.,Thomas Pynchon,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410129647l/410._SX98_.jpg,50224,3.96
0060931671,The Crying of Lot 49,Thomas Pynchon,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,115848,3.69
0140283382,Gravity's Rainbow,Thomas Pynchon,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,132591,4.01
0312423209,Mason & Dixon,Thomas Pynchon,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,28659,4.06
0141180633,Vineland,Thomas Pynchon,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,18043,3.68
0143039946,Gravity's Rainbow,Thomas Pynchon,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414969925l/415._SX98_.jpg,132591,4.01
0316724432,Slow Learner: Early Stories,Thomas Pynchon,1985,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,7579,3.50
0791074455,Thomas Pynchon (Bloom's Modern Critical Views),Harold Bloom,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1512943695l/417._SX98_.jpg,74,3.60
0140189300,Been Down So Long It Looks Like Up To Me,"Richard Fariña, Thomas Pynchon",1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1279834010l/418._SX98_.jpg,8146,3.80
1400033934,Vintage Didion,Joan Didion,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1238,4.09
140004314X,The Year of Magical Thinking,Joan Didion,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,249996,3.89
0374522219,The White Album,Joan Didion,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,36269,4.17
0679754865,A Book of Common Prayer,Joan Didion,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8773,3.80
0679752862,Where I Was From,Joan Didion,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,8162,3.86
0374521727,Slouching Towards Bethlehem,Joan Didion,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1565376368l/424._SX98_.jpg,81589,4.22
0679754857,Democracy,Joan Didion,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5889,3.81
0307264874,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,"Joan Didion, John Leonard",2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1472426190l/426._SX98_.jpg,8931,4.50
0679781803,Miami,Joan Didion,1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320456289l/427._SX98_.jpg,3049,3.70
0374529949,Play It As It Lays,"Joan Didion, David Thomson",2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551156887l/428._SX98_.jpg,65053,3.87
0030554268,Amazons: An Intimate Memoir by the First Woman Ever to Play in the National Hockey League,Cleo Birdwell,1980,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338615184l/429._SX98_.jpg,345,3.69
0425050610,Amazons,Cleo Birdwell,1981,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,345,3.69
0143039830,The New York Trilogy,"Paul Auster, Art Spiegelman, Luc Sante",2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924429l/431._SX98_.jpg,96756,3.89
0140097317,"City of Glass (The New York Trilogy, #1)",Paul Auster,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309986722l/432._SX98_.jpg,23113,3.79
014009735X,"Ghosts (The New York Trilogy, #2)",Paul Auster,1987,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529501564l/434._SX98_.jpg,6513,3.64
0940650762,"The Locked Room (The New York Trilogy, #3)",Paul Auster,1986,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309961330l/435._SX98_.jpg,5764,3.89
8433906992,La trilogía de Nueva York,Paul Auster,1996,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359242586l/436._SX98_.jpg,96756,3.89
0595002234,"New York Trilogy: New York Underground, Trapped, Love and Sex",Paul Hallasy,2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6,5.00
0575074949,"New York Dreams (Virex Trilogy, #3)",Eric Brown,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,78,3.84
0963188925,Pyramids of Montauk: Explorations in Consciousness,"Peter Moon, Preston B. Nichols, Nina Helms",1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,241,3.89
1590521307,"All My Tomorrows (The Orphan Trains Trilogy, #2)","Al Lacy, JoAnna Lacy",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,490,3.95
0312426232,The Brooklyn Follies,Paul Auster,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,33285,3.83
0140115854,Moon Palace,Paul Auster,1990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,31240,3.95
0811215938,A Tomb for Anatole: Poetry,"Stéphane Mallarmé, Paul Auster",2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,455,4.37
0312263996,Timbuktu,Paul Auster,2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355142497l/449._SX98_.jpg,19018,3.68
038077108X,Neon Lit: Paul Auster's City of Glass,"Paul Karasik, David Mazzucchelli, Paul Auster, Bob Callahan",1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3658,3.92
0140106286,The Invention of Solitude: A Memoir,Paul Auster,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328328840l/452._SX98_.jpg,23250,3.79
0140154078,The Music of Chance,Paul Auster,1991,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14400,3.90
0805081453,Travels in the Scriptorium,Paul Auster,2007,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13023,3.23
0140097058,In the Country of Last Things,Paul Auster,1988,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309985733l/455._SX98_.jpg,20469,3.88
0140178139,Leviathan,Paul Auster,1993,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,22297,3.95
0805077235,Auggie Wren's Christmas Story,Paul Auster,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2096,3.86
0805073205,Oracle Night,Paul Auster,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,21401,3.78
0394717481,The Random House Book of 20th Century French Poetry,Paul Auster,1984,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403189994l/459._SX98_.jpg,416,4.56
080505667X,Paul Auster's New York - Promo: Mak.of Amer,"Paul Auster, Frieder Blickle",1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,129,3.89
9051705441,The Inner Life of Martin Frost,"Paul Auster, Glenn  Thomas",2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328836862l/461._SX98_.jpg,573,3.33
0879513411,Disappearances,Paul Auster,1989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,189,3.34
0811214982,The Red Notebook: True Stories,Paul Auster,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5653,3.77
1585674044,Collected Poems,Paul Auster,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,528,3.61
0820461679,Paul Auster and Postmodern Quest: On the Road to Nowhere,"Chippy M.L. Den Irvine, Chippy M.L. Den Irvine",2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5,4.00
2742741461,Timbuktu / Leviathan / Moon Palace,Paul Auster,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,43,4.38
9042004533,An Art of Desire: Reading Paul Auster,Bernd Herzogenrath,1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,14,4.00
0791076628,Paul Auster (Bloom's Modern Critical Views),"Harold Bloom, Amy Sickels",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,32,3.82
0140267506,"The Art of Hunger: Essays, Prefaces, Interviews, The Red Notebook",Paul Auster,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1138,3.87
0853236879,World that is the Book: Paul Auster’s Fiction,Aliki Varvogli,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,26,3.60
0812215567,Beyond the Red Notebook,Dennis Barone,1995,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,34,4.00
0143036556,Collapse: How Societies Choose to Fail or Succeed,Jared Diamond,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,136128,3.93
0446579785,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,"Stephen Leeb, Glen C. Strathy",2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,456,3.39
052138673X,Collapse of Complex Societies,Joseph A. Tainter,2017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,6583,4.14
0743203046,Bowling Alone: The Collapse and Revival of American Community,Robert D. Putnam,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,20496,3.79
0801057744,The Collapse of Evolution,Scott M. Huse,1997,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,167,4.09
0878149031,Collapse of Burning Buildings: A Guide to Fireground Safety,Vincent Dunn,1988,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,17,4.83
034543871X,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,Philip K. Howard,2002,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,186,3.90
0195168941,"Armageddon Averted: The Soviet Collapse, 1970-2000",Stephen Kotkin,2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1726,3.71
0393318281,Reinventing the Enemy's Language: Contemporary Native Women's Writings of North America,"Joy Harjo, Gloria Bird, Beth Cuthand, Valerie Martinez, Patricia Blanco",1998,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450753166l/484._SX98_.jpg,1376,4.39
052129875X,The Languages of Native North America,Marianne Mithun,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,97,4.51
1592281958,Searching for Lost City: On the Trail of America's Native Languages,Elizabeth Seay,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328852539l/487._SX98_.jpg,51,4.00
048622029X,Indian Sign Language,"William Tomkins, A.J. Stover",1969,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1410229795l/488._SX98_.jpg,139,3.93
034503306X,Along The Clipper Way,Francis Chichester,1974,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412592264l/490._SX98_.jpg,82,4.08
0932813194,The Fantastic Inventions of Nikola Tesla,"Nikola Tesla, David Hatcher Childress",2014,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400874109l/492._SX98_.jpg,1084,4.04
1599869942,My Inventions,Nikola Tesla,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,13348,4.01
0806519606,Wizard: The Life and Times of Nikola Tesla: Biography of a Genius,"Marc J.  Seifer, William H. Terbo",2001,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338217663l/494._SX98_.jpg,10543,3.78
0913022268,"Colorado Springs Notes, 1899-1900",Brotherhood of Life,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,79,3.88
1892062135,The Lost Journals of Nikola Tesla: HAARP - Chemtrails and the Secret of Alternative 4,Tim R. Swartz,2011,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,180,3.91
0822549204,Nikola Tesla: A Spark of Genius,Carol Dommermuth-Costa,1994,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,264,3.93
0932813860,Tesla Papers,"Nikola Tesla, David Hatcher Childress",2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,665,4.12
1422004848,21st Century Mysteries: Nikola Tesla: Federal Documents and References (CD-ROM),U.S. Government,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5,5.00
0847827356,Art Invention House,Michael Webb,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,17,3.67
019530599X,How Invention Begins: Echoes of Old Voices in the Rise of New Machines,John H. Lienhard,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,64,3.71
0300088663,The Invention of Peace: Reflections on War and International Order,Michael Eliot Howard,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,259,3.70
0521437733,The Invention of Tradition,"Eric Hobsbawm, Terence O. Ranger, Hugh Trevor-Roper, Prys Morgan, David Cannadine, Bernard S. Cohn",1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3863,3.96
1930092407,The Story of Inventions,"Frank Puterbaugh Bachman, Michael J. McHugh",1992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,170,3.74
0974934429,Amazing Leonardo da Vinci Inventions: You Can Build Yourself,Maxine Anderson,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395146064l/507._SX98_.jpg,242,3.85
0802135811,The Invention of Love,Tom Stoppard,1998,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4107,4.01
1561453412,Sliding Into Home,Dori Hillestad Butler,2005,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387173245l/510._SX98_.jpg,182,3.89
0373792689,Boys of Summer,"Julie Elizabeth Leto, Leslie Kelly, Kimberly Raye",2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,1166,3.77
0786427574,"When Johnny Came Sliding Home: The Post-Civil War Baseball Boom, 1865-1870",William J. Ryczek,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,16,4.57
09777247,sliding home,Ray Holan,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3,5.00
0974514055,Programming Ruby: The Pragmatic Programmers' Guide,"Dave Thomas, Chad Fowler, Andy Hunt",2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3765,4.03
0201710897,Programming Ruby: The Pragmatic Programmer's Guide,"Dave Thomas, Andrew Hunt",2000,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3765,4.03
0976694077,Best of Ruby Quiz Volume One,James Edward Gray II,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,79,3.40
0976694093,From Java to Ruby,Bruce A. Tate,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328764477l/518._SX98_.jpg,61,3.14
0977616606,Rails Recipes,Chad Fowler,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,608,3.56
0976694042,Learn to Program,Chris  Pine,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411946005l/520._SX98_.jpg,1230,4.12
0977616665,"No Fluff, Just Stuff Anthology",Neal Ford,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328764701l/521._SX98_.jpg,58,3.38
080203618X,English-Cayuga/Cayuga-English Dictionary,"Frances Froman, Lottie Keye, Alfred J. Keye",2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418771664l/522._SX98_.jpg,4,0.00
0764585975,Golding's Lord of the Flies (Cliffs Notes),"Maureen Kelly, CliffsNotes, William Golding",2000,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360057244l/523._SX98_.jpg,265,3.95
0307281701,Lord of the Flies,William Golding,2005,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,187007,3.67
0399529209,Lord of the Flies,"William Golding, Ben Gibson, E.M. Forster, Edmund L. Epstein",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,187007,3.67
1586633554,Lord of the Flies (SparkNotes Literature Guides),"SparkNotes, William Golding",2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328852879l/528._SX98_.jpg,124,3.68
0141800968,Lord of the Flies,"William Golding, Tim Pigott-Smith",1999,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,187007,3.67
0812969707,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,Victor Davis Hanson,2006,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,5281,4.12
0375503633,Jack: A Life Like No Other,Geoffrey Perret,2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,487,3.85
0060255080,We Were Not Like Other People,"Ephraim Sevela, Antonina W. Bouis",1989,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1302387700l/534._SX98_.jpg,47,4.14
0330485385,The Lovely Bones,Alice Sebold,2003,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327890328l/537._SX98_.jpg,2489893,3.80
159413023X,The Lovely Bones,Alice Sebold,2004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,2489893,3.80
0345360354,"Lovely in Her Bones (Elizabeth MacPherson, #2)",Sharyn McCrumb,1990,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403182967l/539._SY160_.jpg,2411,3.80
1931448043,USB Mass Storage: Designing and Programming Devices and Embedded Hosts,Jan Axelson,2006,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328838522l/543._SX98_.jpg,23,3.67
076451685X,Storage Network Performance Analysis,"Huseyin Simitci, Simitci",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,25,4.00
0376017708,Complete Home Storge,"Barbara Braasch, Lisa Stockwell Kessler",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,28,3.10
1561586765,Taunton's Home Storage Idea Book,"Joanne Kellar Bouknight, Stephanie Ramp, Christine Erikson",2003,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,66,3.68
0471034452,Storage Area Network Essentials: A Complete Guide to Understanding and Implementing Sans,"Richard    Barker, Paul Massiglia",2001,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,81,4.00
